age,gender,income,privacy_risk,financial_risk,product_risk,perceived_risk,perceived_value,engagement,satisfaction,repeat_purchase,privacy_proxy,financial_proxy,product_proxy,price_sensitivity,discount_sensitivity,purchase_amount,basket_size,return_rate,channel_used,time_on_page,bounce_rate,ctr,time_to_first_action,switching_freq,online_offline_ratio,geo_engagement,nps,loyalty_program_usage,clv,brand_advocacy,purchase_intention
38,Female,High,4,4,4,4.0,4,4,4,1,4,5,4,0.33799848174705815,0.3994097173164791,49.936816404698554,3,0.2170004750855024,Mobile,172.97047837740445,0.47782579955326987,0.024806634326195495,7.818100764970697,1,0.3709412467816695,0.48893425299333354,25,2,811.1691923332783,1,0.6708455355449442
30,Female,High,4,4,4,4.0,4,4,4,1,4,5,4,0.33799848174705815,0.3994097173164791,49.87424433352427,3,0.2170004750855024,In-Store,172.97047837740445,0.47782579955326987,0.024806634326195495,7.818100764970697,1,0.3709412467816695,0.48893425299333354,25,2,811.1691923332783,1,0.6708455355449442
38,Male,High,4,4,4,4.0,4,4,4,1,4,5,4,0.33799848174705815,0.3994097173164791,49.87424433352427,3,0.2170004750855024,In-Store,172.97047837740445,0.47782579955326987,0.024806634326195495,7.818100764970697,1,0.3709412467816695,0.48893425299333354,25,2,811.1691923332783,1,0.6708455355449442
33,Female,Low,4,4,4,4.0,4,4,4,0,4,5,4,0.33799848174705815,0.3994097173164791,49.936816404698554,3,0.2170004750855024,In-Store,172.97047837740445,0.47782579955326987,0.024806634326195495,7.8045391095594105,1,0.3798195188123388,0.48893425299333354,25,2,811.1691923332783,1,0.6708455355449442
38,Male,High,4,4,4,4.0,4,4,4,0,4,5,4,0.33799848174705815,0.3994097173164791,49.936816404698554,3,0.2170004750855024,In-Store,172.97047837740445,0.47782579955326987,0.024806634326195495,7.8045391095594105,1,0.3798195188123388,0.48893425299333354,25,2,811.1691923332783,1,0.6708455355449442
38,Male,Low,4,4,4,4.0,4,4,4,0,4,5,4,0.33799848174705815,0.3994097173164791,49.936816404698554,3,0.2170004750855024,In-Store,172.97047837740445,0.47782579955326987,0.024806634326195495,7.8045391095594105,1,0.3798195188123388,0.48893425299333354,25,2,811.1691923332783,1,0.6708455355449442
33,Female,High,4,4,4,4.0,4,4,4,0,4,5,4,0.33799848174705815,0.3994097173164791,49.936816404698554,3,0.2170004750855024,In-Store,172.97047837740445,0.47782579955326987,0.024806634326195495,7.8045391095594105,1,0.3798195188123388,0.48893425299333354,25,2,811.1691923332783,1,0.6708455355449442
38,Male,Low,4,4,4,4.0,4,5,3,1,5,5,4,0.33799848174705815,0.3994097173164791,49.936816404698554,3,0.2170004750855024,Mobile,172.97047837740445,0.47782579955326987,0.024806634326195495,7.8045391095594105,1,0.3798195188123388,0.48893425299333354,25,2,811.1691923332783,1,0.6708455355449442
38,Female,Low,4,4,4,4.0,4,4,1,1,2,3,6,0.33799848174705815,0.3994097173164791,49.87424433352427,3,0.2170004750855024,In-Store,172.97047837740445,0.47782579955326987,0.024806634326195495,7.8045391095594105,1,0.3798195188123388,0.48893425299333354,25,2,811.1691923332783,1,0.6708455355449442
38,Male,High,4,4,4,4.0,4,4,4,1,4,5,4,0.33799848174705815,0.3994097173164791,49.87424433352427,3,0.2170004750855024,In-Store,172.97047837740445,0.47782579955326987,0.024806634326195495,7.8045391095594105,1,0.3798195188123388,0.48893425299333354,25,2,811.1691923332783,1,0.6708455355449442
38,Male,High,4,4,4,4.0,4,4,4,1,4,5,6,0.33799848174705815,0.3994097173164791,49.87424433352427,3,0.2170004750855024,In-Store,172.97047837740445,0.47782579955326987,0.024806634326195495,7.8045391095594105,1,0.3798195188123388,0.48893425299333354,25,2,811.1691923332783,1,0.6708455355449442
38,Male,Medium,4,4,4,4.0,4,4,4,0,4,5,4,0.33799848174705815,0.3994097173164791,49.936816404698554,3,0.2170004750855024,In-Store,172.97047837740445,0.47782579955326987,0.024806634326195495,7.818100764970697,1,0.3798195188123388,0.48893425299333354,25,2,811.1691923332783,1,0.6708455355449442
38,Female,Low,4,4,4,4.0,4,5,3,1,5,6,6,0.33799848174705815,0.3994097173164791,49.936816404698554,3,0.2170004750855024,In-Store,172.97047837740445,0.47782579955326987,0.024806634326195495,7.818100764970697,1,0.3798195188123388,0.48893425299333354,25,2,811.1691923332783,1,0.6708455355449442
38,Male,Medium,4,4,4,4.0,4,4,4,1,4,5,4,0.33799848174705815,0.3994097173164791,49.936816404698554,3,0.2170004750855024,In-Store,172.97047837740445,0.47782579955326987,0.024806634326195495,7.818100764970697,1,0.3798195188123388,0.48893425299333354,25,2,811.1691923332783,1,0.6708455355449442
38,Female,High,4,4,4,4.0,4,5,3,1,5,6,6,0.33799848174705815,0.3994097173164791,49.936816404698554,3,0.2170004750855024,In-Store,172.97047837740445,0.47782579955326987,0.024806634326195495,7.818100764970697,1,0.3798195188123388,0.48893425299333354,25,2,811.1691923332783,1,0.6708455355449442
33,Female,Medium,4,4,4,4.0,4,4,4,0,4,5,4,0.33799848174705815,0.3994097173164791,49.936816404698554,3,0.2170004750855024,In-Store,172.97047837740445,0.47782579955326987,0.024806634326195495,7.818100764970697,1,0.3798195188123388,0.48893425299333354,25,2,811.1691923332783,1,0.6708455355449442
33,Female,High,4,4,4,4.0,4,4,5,0,4,5,4,0.33799848174705815,0.3994097173164791,49.936816404698554,3,0.2170004750855024,Desktop,172.97047837740445,0.47782579955326987,0.024806634326195495,7.818100764970697,1,0.3798195188123388,0.48893425299333354,25,2,811.1691923332783,1,0.6708455355449442
38,Male,High,4,4,4,4.0,4,4,4,0,4,3,3,0.33799848174705815,0.3994097173164791,49.936816404698554,3,0.2170004750855024,In-Store,172.97047837740445,0.47782579955326987,0.024806634326195495,7.818100764970697,1,0.3798195188123388,0.48893425299333354,25,2,811.1691923332783,1,0.6708455355449442
33,Female,High,4,4,4,4.0,4,4,4,0,4,5,4,0.33799848174705815,0.3994097173164791,49.936816404698554,3,0.2170004750855024,In-Store,172.97047837740445,0.47782579955326987,0.024806634326195495,7.818100764970697,1,0.3798195188123388,0.48893425299333354,25,2,811.1691923332783,1,0.6708455355449442
38,Female,High,4,4,4,4.0,4,4,4,1,4,5,4,0.33799848174705815,0.3994097173164791,49.936816404698554,3,0.2170004750855024,In-Store,172.97047837740445,0.47782579955326987,0.024806634326195495,7.818100764970697,1,0.3798195188123388,0.48893425299333354,25,2,811.1691923332783,1,0.6708455355449442
38,Male,Low,4,4,4,4.0,4,3,5,0,4,5,5,0.33799848174705815,0.3994097173164791,49.936816404698554,3,0.2170004750855024,Desktop,172.97047837740445,0.47782579955326987,0.024806634326195495,7.818100764970697,1,0.3798195188123388,0.48893425299333354,25,2,811.1691923332783,1,0.6708455355449442
38,Female,High,4,4,4,4.0,4,4,4,1,4,4,6,0.33799848174705815,0.3994097173164791,49.936816404698554,3,0.2170004750855024,Mobile,172.97047837740445,0.47782579955326987,0.024806634326195495,7.818100764970697,1,0.3798195188123388,0.48893425299333354,25,2,811.1691923332783,1,0.6708455355449442
38,Male,Low,4,4,4,4.0,4,6,3,1,5,6,6,0.33799848174705815,0.3994097173164791,49.936816404698554,3,0.2170004750855024,In-Store,172.97047837740445,0.47782579955326987,0.024806634326195495,7.818100764970697,1,0.3798195188123388,0.48893425299333354,25,2,811.1691923332783,0,0.6708455355449442
38,Male,High,4,4,4,4.0,4,4,4,1,4,5,4,0.33799848174705815,0.3994097173164791,49.87424433352427,3,0.2170004750855024,In-Store,172.97047837740445,0.47782579955326987,0.024806634326195495,7.818100764970697,1,0.3798195188123388,0.48893425299333354,25,2,811.1691923332783,1,0.6708455355449442
33,Female,High,4,4,4,4.0,4,4,4,0,4,5,4,0.33799848174705815,0.3994097173164791,49.42573065697768,3,0.2170004750855024,In-Store,172.97047837740445,0.47782579955326987,0.024806634326195495,7.818100764970697,1,0.3798195188123388,0.48893425299333354,25,2,811.1691923332783,1,0.6708455355449442
38,Male,High,4,4,4,4.0,4,4,4,1,4,5,4,0.33799848174705815,0.3994097173164791,52.67056050785705,3,0.2170004750855024,In-Store,172.97047837740445,0.47782579955326987,0.024806634326195495,7.8045391095594105,1,0.3798195188123388,0.48893425299333354,25,2,811.1691923332783,1,0.6708455355449442
38,Female,High,4,4,4,4.0,4,4,4,0,4,3,4,0.33799848174705815,0.3994097173164791,49.936816404698554,3,0.23647786443007932,In-Store,172.97047837740445,0.47782579955326987,0.024806634326195495,7.818100764970697,1,0.3798195188123388,0.4943521095352666,25,2,811.1691923332783,1,0.6708455355449442
38,Male,Low,4,4,4,4.0,4,3,3,1,5,6,6,0.33799848174705815,0.3994097173164791,41.694202703292056,3,0.2170004750855024,In-Store,172.97047837740445,0.47782579955326987,0.024806634326195495,7.818100764970697,1,0.3798195188123388,0.48893425299333354,25,2,811.1691923332783,1,0.6708455355449442
38,Male,High,4,4,4,4.0,4,4,4,0,4,5,4,0.33799848174705815,0.3994097173164791,46.491190771153654,3,0.2170004750855024,Desktop,172.97047837740445,0.47782579955326987,0.024806634326195495,7.8045391095594105,1,0.3798195188123388,0.48893425299333354,25,2,260.35145234011657,1,0.6708455355449442
38,Male,High,4,4,4,4.0,4,4,4,1,4,4,4,0.33799848174705815,0.3994097173164791,49.87424433352427,3,0.2170004750855024,In-Store,172.97047837740445,0.47782579955326987,0.024806634326195495,7.8045391095594105,1,0.3798195188123388,0.48893425299333354,25,2,60.872844417374765,1,0.6708455355449442
38,Male,Medium,4,4,4,4.0,4,6,4,1,4,5,4,0.33799848174705815,0.3994097173164791,49.936816404698554,3,0.2170004750855024,In-Store,172.97047837740445,0.47782579955326987,0.024806634326195495,7.818100764970697,1,0.3798195188123388,0.4943521095352666,25,2,811.1691923332783,1,0.7234630335496645
38,Male,Low,4,4,4,4.0,4,5,3,1,6,3,4,0.33799848174705815,0.3994097173164791,49.936816404698554,3,0.2170004750855024,Mobile,172.97047837740445,0.47782579955326987,0.024806634326195495,7.080092590903712,1,0.36790503112067885,0.48893425299333354,25,2,811.1691923332783,1,0.6708455355449442
38,Female,High,4,4,4,4.0,4,4,4,1,4,5,4,0.33799848174705815,0.3994097173164791,49.936816404698554,3,0.2170004750855024,In-Store,172.97047837740445,0.47782579955326987,0.024806634326195495,7.818100764970697,1,0.3798195188123388,0.4943521095352666,41,2,811.1691923332783,1,0.6708455355449442
31,Male,High,4,4,4,4.0,4,4,4,1,4,5,4,0.33799848174705815,0.3994097173164791,65.206639116149,3,0.2170004750855024,Mobile,172.97047837740445,0.47782579955326987,0.024806634326195495,7.818100764970697,1,0.3709412467816695,0.48893425299333354,25,2,811.1691923332783,1,0.7228072592697509
31,Male,High,4,4,4,4.0,4,4,7,1,4,5,4,0.33799848174705815,0.3994097173164791,65.206639116149,3,0.2170004750855024,Mobile,172.97047837740445,0.47782579955326987,0.024806634326195495,7.818100764970697,1,0.3798195188123388,0.48893425299333354,25,2,811.1691923332783,1,0.7228072592697509
34,Male,Low,4,4,4,4.0,4,5,3,1,5,4,4,0.33799848174705815,0.3994097173164791,49.936816404698554,3,0.2170004750855024,In-Store,172.97047837740445,0.47782579955326987,0.017705171497834273,7.818100764970697,1,0.3709412467816695,0.48893425299333354,25,2,811.1691923332783,1,0.6708455355449442
38,Female,High,4,4,4,4.0,4,4,4,0,4,5,4,0.43495892502475303,0.3994097173164791,49.936816404698554,3,0.2170004750855024,In-Store,172.97047837740445,0.47782579955326987,0.024806634326195495,7.818100764970697,1,0.3798195188123388,0.4943521095352666,25,2,811.1691923332783,1,0.6708455355449442
30,Female,High,4,4,4,4.0,4,4,3,1,5,5,4,0.33799848174705815,0.3994097173164791,49.936816404698554,3,0.2170004750855024,Mobile,172.97047837740445,0.47782579955326987,0.024806634326195495,7.818100764970697,1,0.3709412467816695,0.6101648981829867,25,2,811.1691923332783,1,0.6708455355449442
38,Male,High,4,4,4,4.0,4,4,4,1,4,5,4,0.33799848174705815,0.3994097173164791,49.87424433352427,3,0.2170004750855024,In-Store,172.97047837740445,0.47782579955326987,0.024806634326195495,7.8045391095594105,1,0.2606664036414658,0.48893425299333354,25,2,811.1691923332783,1,0.6708455355449442
38,Male,Low,4,4,4,4.0,4,5,3,1,5,6,6,0.33799848174705815,0.3994097173164791,49.936816404698554,3,0.2170004750855024,In-Store,172.97047837740445,0.47782579955326987,0.024806634326195495,7.818100764970697,1,0.3798195188123388,0.48893425299333354,25,1,811.1691923332783,1,0.6708455355449442
33,Female,High,4,4,4,4.0,3,4,5,1,6,5,4,0.33799848174705815,0.3994097173164791,49.87424433352427,3,0.2170004750855024,In-Store,172.97047837740445,0.47782579955326987,0.024806634326195495,7.818100764970697,1,0.3798195188123388,0.48893425299333354,25,2,811.1691923332783,1,0.6708455355449442
38,Male,High,4,4,4,4.0,4,4,4,1,4,5,4,0.33799848174705815,0.3994097173164791,49.87424433352427,2,0.2170004750855024,In-Store,172.97047837740445,0.47782579955326987,0.024806634326195495,7.818100764970697,1,0.3798195188123388,0.48893425299333354,25,1,811.1691923332783,1,0.6708455355449442
38,Male,High,4,4,4,4.0,4,3,5,0,4,5,5,0.33799848174705815,0.3994097173164791,49.936816404698554,1,0.2170004750855024,Mobile,149.6696600197421,0.47782579955326987,0.024806634326195495,7.818100764970697,1,0.3798195188123388,0.48893425299333354,25,2,811.1691923332783,1,0.6708455355449442
38,Male,Low,4,4,4,4.0,4,3,4,0,4,5,4,0.33799848174705815,0.3994097173164791,49.936816404698554,3,0.2170004750855024,In-Store,172.97047837740445,0.47782579955326987,0.024806634326195495,7.818100764970697,1,0.3798195188123388,0.4943521095352666,-13,2,811.1691923332783,1,0.6708455355449442
44,Female,Medium,4,4,4,4.0,4,4,4,1,4,5,4,0.33799848174705815,0.44981901105977,49.87424433352427,3,0.2170004750855024,In-Store,172.97047837740445,0.47782579955326987,0.042762788286926395,7.8045391095594105,1,0.3798195188123388,0.48893425299333354,25,2,811.1691923332783,1,0.6708455355449442
38,Male,High,4,4,4,4.0,4,4,4,1,4,5,4,0.33799848174705815,0.5136923128389559,49.87424433352427,3,0.2170004750855024,In-Store,172.97047837740445,0.47782579955326987,0.024806634326195495,7.818100764970697,1,0.3709412467816695,0.5755599230200181,38,2,811.1691923332783,1,0.6708455355449442
38,Female,High,4,4,4,4.0,4,4,4,1,4,5,4,0.33799848174705815,0.3994097173164791,49.936816404698554,3,0.2170004750855024,In-Store,172.97047837740445,0.47782579955326987,0.024806634326195495,5.152244494529586,1,0.3798195188123388,0.4943521095352666,25,2,811.1691923332783,1,0.6708455355449442
38,Male,High,4,4,4,4.0,4,4,4,1,4,5,4,0.33799848174705815,0.3994097173164791,49.936816404698554,3,0.2170004750855024,In-Store,172.97047837740445,0.47782579955326987,0.04686357770598233,7.818100764970697,1,0.3798195188123388,0.4943521095352666,25,2,811.1691923332783,1,0.6708455355449442
38,Male,High,4,4,4,4.0,4,4,4,1,4,5,4,0.33799848174705815,0.3994097173164791,49.87424433352427,3,0.2170004750855024,In-Store,172.97047837740445,0.47782579955326987,0.024806634326195495,7.8045391095594105,1,0.5961608135103584,0.48893425299333354,25,2,811.1691923332783,1,0.6708455355449442
38,Male,Medium,4,4,4,4.0,4,4,4,0,4,5,4,0.33799848174705815,0.44929527625934795,49.936816404698554,5,0.2170004750855024,In-Store,172.97047837740445,0.47782579955326987,0.024806634326195495,7.818100764970697,1,0.3798195188123388,0.4943521095352666,25,2,811.1691923332783,1,0.6708455355449442
38,Female,High,4,4,4,4.0,4,4,5,1,4,5,4,0.5943084118800085,0.3994097173164791,49.936816404698554,3,0.2170004750855024,In-Store,172.97047837740445,0.47782579955326987,0.024806634326195495,7.818100764970697,1,0.3798195188123388,0.4943521095352666,25,2,811.1691923332783,1,0.6708455355449442
38,Male,High,4,4,4,4.0,4,4,4,1,4,5,4,0.33799848174705815,0.3994097173164791,49.87424433352427,3,0.2170004750855024,In-Store,397.8053993403122,0.47782579955326987,0.024806634326195495,7.8045391095594105,1,0.3798195188123388,0.48893425299333354,25,2,811.1691923332783,1,0.6708455355449442
38,Male,High,4,4,4,4.0,4,3,4,0,4,5,4,0.33799848174705815,0.3994097173164791,49.936816404698554,3,0.2170004750855024,In-Store,172.97047837740445,0.33413381570135525,0.0,7.818100764970697,1,0.3798195188123388,0.48893425299333354,25,2,811.1691923332783,1,0.6708455355449442
33,Female,High,4,4,4,4.0,4,4,4,1,4,5,4,0.33799848174705815,0.3994097173164791,49.87424433352427,3,0.2170004750855024,In-Store,172.97047837740445,0.19704397499792994,0.024806634326195495,7.8045391095594105,1,0.3798195188123388,0.48893425299333354,25,2,811.1691923332783,1,0.6708455355449442
38,Male,Medium,4,4,4,4.0,4,4,4,0,4,4,5,0.33799848174705815,0.3994097173164791,49.936816404698554,3,0.2170004750855024,Desktop,172.97047837740445,0.47782579955326987,0.024806634326195495,7.818100764970697,1,0.3798195188123388,0.48893425299333354,25,2,811.1691923332783,1,0.3192482944981433
38,Male,Low,4,4,4,4.0,4,4,4,0,4,5,4,0.0,0.3994097173164791,49.936816404698554,3,0.2170004750855024,In-Store,172.97047837740445,0.47782579955326987,0.024806634326195495,6.381571536261866,1,0.3798195188123388,0.48893425299333354,25,3,811.1691923332783,1,0.6708455355449442
31,Male,High,4,4,4,4.0,4,4,4,1,4,5,4,0.33799848174705815,0.506410304914012,65.206639116149,3,0.2170004750855024,Mobile,172.97047837740445,0.47782579955326987,0.024806634326195495,7.818100764970697,1,0.3798195188123388,0.48893425299333354,25,2,811.1691923332783,1,0.29588026680442686
38,Male,Low,4,4,4,4.0,4,5,3,1,5,5,6,0.33799848174705815,0.3994097173164791,49.936816404698554,3,0.2170004750855024,Mobile,172.97047837740445,0.47782579955326987,0.020628698897274894,2.318093041266933,1,0.3709412467816695,0.48893425299333354,25,2,811.1691923332783,1,0.6708455355449442
38,Female,High,4,4,4,4.0,4,4,4,1,4,5,4,0.33799848174705815,0.3994097173164791,49.936816404698554,3,0.2170004750855024,In-Store,172.97047837740445,0.47782579955326987,0.024806634326195495,7.818100764970697,1,0.3798195188123388,0.4943521095352666,71,2,811.1691923332783,1,0.25540250124368086
27,Male,High,4,4,4,4.0,4,4,4,1,3,4,4,0.005078049148969591,0.38005766247959333,20.342186798064017,2,0.22064275934509084,Mobile,208.45717342325173,0.45368835298629634,0.01150367526038925,4.218448876586021,1,0.39869032861464754,0.6520620899321969,75,3,1168.765805736724,1,0.5196116886932733
41,Male,High,4,4,4,4.0,5,6,7,1,5,3,3,0.3824608957234482,0.5494621300411872,27.31948361078255,1,0.5124351440876453,Mobile,71.96748564370293,0.28462770774814117,0.03799741527862092,6.133331664974973,1,0.4952462808414638,0.5006539964231123,0,1,40.095666942593475,0,0.7155646007466391
27,Female,Low,4,3,4,3.6666666666666665,6,6,5,1,4,3,3,0.07288278328312683,0.38914019373512415,17.40838546504532,6,0.29901306961759505,Desktop,20.0,0.35850987790142497,0.01455130440685255,5.354070143219392,1,0.3873904968853028,0.5179039983674446,24,2,259.9224982989424,1,0.7699101865952169
32,Male,Medium,6,4,3,4.333333333333333,4,4,4,1,6,4,3,0.11795455747276706,0.39340791358937127,33.36188211131917,1,0.2760172348065941,Mobile,126.6216450539287,0.31824789560599964,0.05328084084407869,7.643922578377826,1,0.3936018244654155,0.7252510471359502,15,4,348.6967638421421,0,0.46821738077017083
45,Male,Medium,3,3,5,3.6666666666666665,3,4,4,1,2,3,5,0.08439243137076596,0.49091440234121175,3.4352787263149946,1,0.31919627769922054,Desktop,290.7865979447041,0.43710148205864585,0.03476054220243601,7.29915129282957,1,0.10855793587124918,0.696266998055279,54,1,1359.9684288621097,1,0.3203971347502298
38,Female,Low,4,4,4,4.0,4,4,1,1,2,3,5,0.33799848174705815,0.3994097173164791,49.936816404698554,3,0.6483495496050086,In-Store,172.97047837740445,0.29376516137878916,0.07003950344813592,7.818100764970697,1,0.3798195188123388,0.48893425299333354,56,2,811.1691923332783,1,0.6708455355449442
